3.481707562726044,1.2516164132679297,0
6.526054097603637,0.6323138806840922,0
8.5393568811927,0.4447161141453404,0
8.463254623469945,8.773332805079528,1
2.21285280179936,8.358196645653448,1
8.385732248094037,2.339265605805471,1
6.288748746544453,1.5905750257618,0
2.844556304592869,6.213489713167824,1
0.6797355560697593,0.6900440724320889,0
2.5389991472101956,7.720931598675883,1
7.476536085307907,2.827642309350511,1
5.6887134285501695,7.855261408608141,1
0.7958979653385923,1.0734835716826785,0
8.560192476145946,8.671677429427989,1
7.926698964499149,3.143782903653072,1
5.666130841405445,8.956182604045953,1
7.325009150724865,2.6133684474342376,1
0.4863768360926768,9.940454535008296,0
8.120276640870745,7.277824668368185,1
9.951750808086231,9.052119243680602,1
3.968638045863595,2.6013595670859866,0
2.387078330138208,2.473436988798393,0
1.3256802193492068,3.0009480582440142,0
9.127367260584963,6.627114309826604,1
8.509807469881528,0.09425250056808054,0
4.601133438784966,4.616157633430311,1
7.288696363521417,4.978275834967669,1
8.317462031291948,6.115389801753661,1
3.145151158169175,1.1076578602561593,0
4.898464154159065,8.245451616342937,1
3.8649969382812612,5.405974143967432,1
5.066372968995857,0.5558130939903883,0
8.638479261955327,7.870353041915948,1
1.3245936104089684,9.401524792610887,0
1.4779648826406289,4.119180939856228,0
6.964608789723309,5.719141580970904,1
3.4285681467443165,1.0846134714174305,0
5.985711716673729,5.490453022936045,1
7.784652012379948,3.3660703309171613,1
4.53212078347042,4.028358658086696,1
1.323987674720215,6.637838800780008,0
1.5321071907878558,3.627431842989867,0
2.4326765918508064,4.943368006795765,0
7.3663454094340794,9.092413083377767,1
3.917774574115044,0.7107864051191115,0
4.597773935480904,7.191084394641862,1
4.290877939227727,9.888629523549406,1
4.062830359487389,4.173673205303538,1
6.354769178464517,9.72772084402733,1
2.9540088257910515,0.15914061325723483,0
6.0365371711203695,3.424592661410789,1
8.91625566381543,0.40941085754233386,0
7.584424809300659,4.093799015035314,1
5.634810116049477,1.2958026396505962,0
3.4819782961051917,0.35091853514246485,0
0.909662343950024,3.1076251396612387,0
8.731903136397078,7.1649955648662065,1
7.791890033381945,2.761106098117544,1
9.523361668814257,8.578632895856668,1
2.9997030928460244,6.937519916029657,1
5.720269035947208,3.3958861254604535,1
4.53711456588048,0.21259124055550194,0
5.0944824495182885,1.0025793984509557,0
2.2057238364533713,3.3349466674286807,0
4.776595226053222,2.1106006145827894,0
0.5301830438160782,3.9695963548104274,0
2.0083858573242805,8.407199030248833,1
3.5104934131422425,5.943126304212195,1
1.9547919135394909,5.842255301797334,0
4.569357616318897,3.310485872638883,1
5.069613277535028,8.60094591037387,1
3.0803883627903628,2.4089615009659973,0
0.3079721039973138,4.686182212616091,0
0.9430590216929968,8.473124755858194,0
3.3398895956805976,9.474654624021975,1
8.812850434418879,3.3552520439337807,1
0.8431646053251318,0.6122619639035853,0
1.8001377852165668,7.428913160696124,0
2.940066638332983,6.1791695246777945,1
8.718926411889035,1.8491270608362576,1
5.891189921525127,8.181677038721014,1
7.296635975996018,7.000693629465028,1
6.271133018708133,5.117549305794691,1
0.14870257663384567,9.187003718625812,0
6.024508459317191,0.613396585581627,0
2.77684873123071,0.3948411587874512,0
5.037104149579509,9.947160329722353,1
5.367449441907299,5.316388568482953,1
4.1558549777324885,2.6457040133536527,0
4.746502244078563,5.717852640329049,1
6.952604882175757,7.286966874500878,1
1.4902837876130226,4.714831496126017,0
2.9504723540320663,4.138083160648298,0
9.895856752927122,2.5477434155625787,1
8.517957117976309,2.325338864356925,1
5.28316683394464,1.0463451039790705,0
4.184755839397935,0.8587705111329846,0
3.930549961661608,6.130567813047918,1
8.744583734490426,7.023681146701467,1
5.8380455083939475,6.41560328306559,1
